0	2.4643482220	1.7110303970	1.6320777280
1	2.4641888540	1.6658891210	1.6710838640
2	2.4754743340	1.6784112240	1.6076787810
3	2.4659233520	1.7914141560	1.6081550490
4	2.4712498720	1.7175567780	1.5939667450
5	2.4423008070	1.8092932940	1.5801748380
6	2.4752570840	1.7106247250	1.5678411230
7	2.4732898450	1.6934420210	1.5661951820
8	2.5043502420	1.6888689970	1.5618660270
9	2.6044651210	1.6805074220	1.5659583680
10	2.4856133510	1.6788891120	1.5726983360
11	2.4712706060	1.6624335760	1.6076221610
12	2.5106188290	1.7629680900	1.6949489090
13	2.4607897460	1.6792617600	1.5839469090
14	2.4716876340	1.6760739270	1.5840727130
15	2.4674004780	1.6745749920	1.5848083470
16	2.5571397520	1.7106941090	1.5934102940
17	2.4831933390	1.6817910320	1.5921587870
18	2.4584300100	1.6885643160	1.5665164630
19	2.4734037440	1.6877446660	1.5772351290
20	2.4735496320	1.6893959190	1.5809421370
21	2.4855990860	1.6873509440	1.5917692240
22	2.5288900140	1.7352275710	1.6239827530
23	2.5200661410	1.6890683560	1.5808750380
24	2.4718229270	1.6617858680	1.5879334740
25	2.5307463880	1.6609362570	1.5879296540
26	2.4688885300	1.6623069840	1.5815600000
27	2.5231762720	1.6591278570	1.5936119360
28	2.4705072060	1.6605220950	1.5962926340
29	2.6487453520	1.7099636900	1.5971464650
30	2.4432298880	1.6859291210	1.7062604620
31	2.5479261580	1.6953197600	1.5878695600
32	2.4829636210	1.6842512970	1.5708437000
33	2.4922293920	1.6773009150	1.5643815020
34	2.4769425980	1.6814347120	1.5713568050
35	2.4949662530	1.6926449210	1.5819618760
36	2.4663934200	1.6833927940	1.5762654090
37	2.4974791410	1.6917125340	1.5751097290
38	2.5731629160	1.7281844160	1.5830327960
39	2.5775677720	1.6903128020	1.5822615080
40	2.5088875460	1.6858456620	1.5815523580
41	2.5288406660	1.6599750310	1.5858273290
42	2.5232424630	1.6592055940	1.6066935550
43	2.5386999970	1.7213128240	1.6108332890
44	2.4743678170	1.6662865480	1.6951460010
45	2.4407395060	1.6917649190	1.5857724380
46	2.4954219330	1.7994766290	1.6859011170
47	2.4597464560	1.6788039700	1.5640321170
48	2.4836841730	1.6805589430	1.5637406240
49	2.5719494910	1.6757190320	1.5705091000
50	2.4750462650	1.6775527270	1.6360212640
51	2.5027362370	1.7976289420	1.6014737980
52	2.4651251750	1.7664975040	1.5674193700
53	2.6219273050	1.8030896180	1.5725095590
54	2.5379330770	1.6925126190	1.5736238110
55	2.4922124550	1.6613266770	1.5908021000
56	2.4763630240	1.6731544320	1.5923646210
57	2.5142795990	1.7258142220	1.5827520630
58	2.6048083100	1.7276587480	1.6002629630
59	2.4533786960	1.6610253950	1.5925930800
60	2.4568605140	1.6759686020	1.5792261780
61	2.5395162750	1.7207740040	1.5892671990
62	2.4593298420	1.6845919490	1.5741663470
63	2.4665532620	1.6846999990	1.5756801610
64	2.5776676860	1.6837621490	1.6173221840
65	2.4748413530	1.6756235720	1.5748639380
66	2.5031785590	1.7399802870	1.5771336890
67	2.5523118150	1.7297081740	1.5765952510
68	2.4730906360	1.6821702270	1.5683916640
69	2.4669472990	1.6709115490	1.5999086080
70	2.5665583110	1.7162205210	1.7971541570
71	2.5149353940	1.6694609080	1.5775706720
72	2.4669553490	1.6591541540	1.5829944570
73	2.4741281910	1.6607924740	1.6026408230
74	2.4627572790	1.6609710060	1.7077143280
75	2.4431849070	1.6828953830	1.6023541210
76	2.4346764110	1.8134534580	1.5887960170
77	2.4726142130	1.7069706460	1.5836010770
78	2.4946732780	1.6873257230	1.5663910610
79	2.4965190080	1.6857074150	1.5702321110
80	2.5248156200	1.7950745570	1.5724184260
81	2.5020333120	1.7455952950	1.5826798600
82	2.4781823810	1.6807605010	1.5855894460
83	2.5501164050	1.8499502050	1.5658238230
84	2.4615532620	1.6733623950	1.5854007790
85	2.5611672340	1.6744535630	1.5797013400
86	2.4753460450	1.6600631260	1.5893096920
87	2.4745613240	1.6618405970	1.6423941340
88	2.4754122810	1.6614626160	1.6000539690
89	2.5517805870	1.6647387510	1.5943034180
90	2.4361816030	1.6796031820	1.6033695890
91	2.4466969140	1.7001860040	1.5655915780
92	2.4762063020	1.7702291600	1.5661369480
93	2.4624398170	1.6986366490	1.5710844730
94	2.4800461020	1.6819462960	1.5663653880
95	2.4772699250	1.6787962630	1.5678430550
96	2.4864584790	1.6607104470	1.5904844350
97	2.4766191830	1.6608897510	1.5974127310
98	2.4690988720	1.6630589260	1.6029382240
99	2.4627518310	1.6595073180	1.5954341120
100	2.4718329260	1.6748241240	1.5848573710
101	2.4488136860	1.6846256840	1.5764247890
102	2.4779392250	1.7196029280	1.5640922020
103	2.4767635730	1.6807113590	1.5660107790
104	2.4791584610	1.6847400370	1.5638504660
105	2.4711475220	1.6757508460	1.5624103280
106	2.4796841560	1.6909178000	1.5744801310
107	2.4618847790	1.7110220170	1.6147282320
108	2.4642654980	1.7301938550	1.5853449790
109	2.4545374090	1.6914616910	1.5994474170
110	2.4630873640	1.6674149690	1.5938487300
111	2.5065912300	1.6623830620	1.5844406580
112	2.4796188300	1.6725408030	1.5859110520
113	2.4595936000	1.6848198640	1.6069247590
114	2.4612370170	1.6807516770	1.6055871940
115	2.4992571740	1.7053552360	1.5939783380
116	2.4747369570	1.7136779160	1.7436702350
117	2.6157325220	1.8006345090	1.5722893490
118	2.5234806520	1.6994153310	1.6602590770
119	2.5287258840	1.7339564140	1.6026186690
120	2.6053002660	1.7118480040	1.5958439840
121	2.6029057240	1.7670666690	1.6529781870
122	2.5016870210	1.7271053080	1.5913373510
123	2.4862045690	1.7139284030	1.8123546760
124	3.3019774310	1.8565606460	1.8361595690
125	2.6800515790	2.0261997980	1.7263722200
126	2.7852272330	1.7974516400	1.6995335150
127	2.6166582020	1.7872416510	1.7120949990
128	2.6734391850	1.7579195750	1.6987268170
129	2.6861492010	2.1397604320	1.7159147170
130	2.6296508050	1.8126694440	1.8077818730
131	2.9122723540	1.9498126200	1.8044540180
132	2.6536123100	1.9040763970	1.7588833730
133	2.6564620550	1.9698333040	2.0919059480
134	2.7175827310	1.8109518630	2.0334057130
135	2.6373228340	1.7857827550	1.8613367700
136	2.6729703370	2.0219024670	1.7188328990
137	2.6872797050	1.8890352260	1.6765098630
138	2.7855269650	1.8076893100	1.6900668440
139	2.6321008350	1.9712614490	1.6681052110
140	2.6114092060	1.8099318740	1.7170340090
141	2.6185815710	1.9104178190	1.8838501070
142	2.6438923210	1.6975512210	1.6499483820
143	2.5348081970	1.6886452370	1.6123947960
