0	1.2358879340	0.7883237960	0.8303377620
1	1.2330052070	0.7830561470	0.7916156610
2	1.1917180300	0.8199787090	0.7692552380
3	1.1883258680	0.7791954650	0.7702869260
4	1.1881573040	0.8038429570	0.8630552610
5	1.2040819700	0.7777112320	0.7503534000
6	1.2236794600	0.7812007220	0.7821688110
7	1.2123488100	0.7776587370	0.7437576620
8	1.3268795860	0.8240998110	0.7518282870
9	1.2359002560	0.7803301040	0.7797040690
10	1.2008856410	0.7790202010	0.7445158760
11	1.1955415370	0.8012311920	0.7496459820
12	1.1805459880	0.7979853560	0.7986264940
13	1.2886783740	0.7988807510	0.7477127990
14	1.2763941620	0.7819017430	0.7616564900
15	1.1798724450	0.8949707110	0.7645655010
16	1.2377018300	0.8922103400	0.7656664710
17	1.2153678560	0.7805434360	0.7642963460
18	1.1865264660	0.7790086190	0.7481607430
19	1.2011414860	0.7810659550	0.7439354970
20	1.2011935380	0.7772369360	0.7455038420
21	1.2006695640	0.7801486330	0.8523976030
22	1.2125499180	0.7779817570	0.7435270250
23	1.2090969000	0.7802610810	0.7464231770
24	1.1789953740	0.7985874490	0.7435329600
25	1.2754252900	0.7931143760	0.7436455100
26	1.1864615990	0.7951481720	0.7446640110
27	1.1809939640	0.7780313410	0.7602266290
28	1.1803994610	0.7841163710	0.7632627480
29	1.1813889520	0.7788951160	0.7615561040
30	1.1865945480	0.7800802840	0.7680466690
31	1.2055848130	0.7784794850	0.7500579950
32	1.1990412670	0.7786044330	0.7465560760
33	1.2081657170	0.8118888860	0.7457891690
34	1.1998295450	0.7797087190	0.7477496150
35	1.2230485710	0.7801359620	0.7456280130
36	1.3111109330	0.8245871740	0.7449600060
37	1.1850035460	0.8000211110	0.7506855590
38	1.1833948640	0.7928602620	0.7931748590
39	1.2381053460	0.7790209200	0.7652180050
40	1.2412837120	0.7813945200	0.7627705280
41	1.1795309620	0.7788875710	0.7633525640
42	1.1805541450	0.7798364420	0.7508446340
43	1.2132976670	0.7825451270	0.7510193290
44	1.2141697890	0.8113795320	0.7467224510
45	1.2643790890	0.8435936500	0.7866700300
46	1.2244950220	0.8152458100	0.7630510430
47	1.2390355460	0.9146034060	0.8527992790
48	1.4844927410	0.8563975280	0.7910979490
49	1.2245259820	0.8026670700	0.9344241930
50	1.3749964370	0.8343253010	0.7695216600
51	1.2092694310	0.8156097680	0.7543189060
52	1.2173431120	0.7799337340	0.7509428100
53	1.2061849040	0.7974811650	0.7439665540
54	1.3138510570	0.8524128820	0.7826164760
55	1.4838026990	0.8572365280	0.9502441560
56	1.3584625000	1.0308239830	1.0635308620
57	1.2781683810	0.8778728370	1.0204932850
58	1.6343315300	0.8644129530	0.8677890630
59	1.2756875160	0.9169357190	0.7701100550
60	1.2295038260	0.7939499090	0.7642016250
61	1.2306788950	0.7767586070	0.7585120610
62	1.2028705050	0.7769336960	0.7477494780
63	1.1996681980	0.7905379480	0.7563784680
64	1.2163742720	0.8170600280	0.7518710260
65	1.2129236090	0.8233394570	0.8161386240
66	1.1836431350	0.8079217540	0.7559036240
67	1.1786547280	0.8020194410	0.7795839520
68	1.2436202850	0.7789458150	0.7833658920
69	1.2423320410	0.7846776230	0.7708506350
70	1.2303195080	0.7865971110	0.7662011110
71	1.1903770520	0.8213274670	0.8621588860
72	1.2313948910	0.8763906950	0.7667820480
73	1.2094643300	0.8070933410	0.7513928830
74	1.2223359480	0.7936208460	0.7850919840
75	1.2245003280	0.7839263860	0.7448878630
76	1.1985273020	0.7801791560	0.7475885160
77	1.2297822710	0.7816853300	0.7444592790
78	1.2003331520	0.7866457540	0.7452125450
79	1.1829204200	0.8034952080	0.7507799760
80	1.1982640580	0.7914974600	0.7447277840
81	1.1822371750	0.7884970430	0.7527623420
82	1.1941655450	0.7824584840	0.7643445870
83	1.2284807280	0.8112655110	0.7608958240
84	1.1845408090	0.7784622150	0.7608800470
85	1.1885017050	0.9270900270	0.7465373740
86	1.2542416690	0.7821318830	0.7452837980
87	1.2004883500	0.7856086350	0.7458706390
88	1.2011734040	0.8266606240	0.7496822300
89	1.1963545410	0.7841168460	0.7450297540
90	1.2000326460	0.7805043280	0.7460957590
91	1.1840562800	0.7962919080	0.7441062430
92	1.2239919590	0.9091001290	0.7438185690
93	1.2945385540	0.9124140070	0.7467913600
94	1.2654135010	0.8512990730	0.7457546790
95	1.2924923950	0.9047932970	0.7468027910
96	1.2654783160	0.8603942050	0.7459676490
97	1.2988128400	0.9086250760	0.7606997570
98	1.2781277130	0.8720951720	0.8553418960
99	1.2928852310	0.9640301190	0.9058688080
100	1.2854252960	0.7964451450	0.8251411380
101	1.2722500540	0.8815101550	0.7787691880
102	1.2505942420	0.8388873510	0.7949475530
103	1.2954180100	0.8975333690	0.7689153360
104	1.2903305050	0.7837792920	0.7750660140
105	1.2445843860	0.7916935990	0.7629696830
106	1.1864349730	0.7811634750	0.7572416790
107	1.1827918790	0.7805960090	0.7465555810
108	1.1991461730	0.7823598190	0.7497624420
109	1.2001150130	0.7823221690	0.7502140520
110	1.1970907790	0.7796876760	0.7477860990
111	1.1940845190	0.7843962100	0.7473956220
112	1.2955405980	0.7898863620	0.8095843000
113	1.1802716400	0.7976936980	0.7443782330
114	1.2350241010	0.7975045380	0.7480701900
115	1.1956771650	0.8192903410	0.7742270490
116	1.2249805960	0.8106085710	0.8366075160
117	1.2936925750	1.0806793840	0.8081705570
118	1.2969748060	0.9245488490	0.7482615020
119	1.1837573530	0.7822526000	0.7729709300
120	1.2798160850	0.8013851670	0.9521299150
121	1.2099680690	0.7800642320	0.7687689570
122	1.1961033400	0.8667780350	0.8130581300
123	1.2941633300	0.8905734310	0.7673565120
124	1.1839947730	0.8918668910	0.7702544590
125	1.2309672360	0.8160374780	0.7455626090
126	1.2088624410	0.7826823720	0.7483555570
127	1.2160382360	0.7800355010	0.7481946790
128	1.2047417650	0.7823277900	0.7471855540
129	1.2118335380	0.7789411740	0.7472450700
130	1.1977196430	0.7812537880	0.7491622980
131	1.2950558950	0.7999856710	0.7451171450
132	1.2891596290	0.7980362330	0.7463082150
133	1.1827927730	0.7998671150	0.7452216550
134	1.1853359870	0.7774982810	0.7707570280
135	1.2440286230	0.8261322780	0.7659046130
136	1.2383636110	0.7930316380	0.7753739950
137	1.1801058460	0.7989981960	0.8650906290
138	1.1838628620	0.7793523680	0.7447274900
139	1.2263579990	0.7814198830	0.7443258470
140	1.2075232710	0.7790766260	0.7482108810
141	1.2598158370	0.7814698000	0.7484825210
142	1.2130087610	0.7950084980	0.7491368550
143	1.2004084740	0.7821722060	0.7945707480
144	1.2498281680	0.7954890090	0.7664760680
145	1.2051267780	0.8291108000	0.8576948320
146	1.2158901910	0.9210638190	0.8859859860
147	1.2551869170	0.8303132000	0.8085660560
148	1.2901035930	0.8272081750	0.7570697400
149	1.2041984790	0.7980612320	0.7959782150
150	1.2080562320	0.8196607590	0.7566760620
151	1.2156477770	0.8032878860	1.0125482220
152	1.4760525210	1.1399963060	0.9934290080
153	1.6248630490	1.0424826250	0.9457855560
154	1.6020662540	0.9629668020	1.0145798300
155	1.7129247040	1.0283775660	1.0386757500
156	1.6910952900	1.0521200370	1.0793495070
157	1.6121306790	0.8840143870	0.7644352700
158	1.3074744610	0.8340006520	0.9333352200
159	1.4457372010	0.8546287400	0.7871695460
160	1.5295942190	0.8662727040	0.9824339580
161	1.3645565510	0.8556080450	0.8330053660
162	1.3889842660	0.8999932810	0.7925293690
163	1.2353557710	0.8138094250	0.7469092700
164	1.3155940570	0.7885753790	0.7501460380
165	1.1984147020	0.7829614090	0.7504043380
166	1.2029257090	0.7936268950	0.7503243450
167	1.2214527580	0.7990043470	0.7501934910
168	1.1856868370	0.7938350520	0.7497909200
169	1.2701049860	0.7856802430	0.7660765790
170	1.1835500560	0.7892269070	1.0151641100
171	1.2403387160	0.8298435670	0.7741801300
172	1.2458466830	0.8021194050	0.7618405620
173	1.1877266780	0.7798134450	0.8823596140
174	1.2543962120	0.8099660440	0.7810420930
175	1.2060612050	0.7845370040	0.7565926230
176	1.2009034630	0.7891471090	0.8360663300
177	1.3714501240	0.8561906220	0.7870851620
178	1.2309316970	0.7849951790	0.7729420060
179	1.3032424510	0.8447715960	0.7557125470
180	1.2300004040	0.7866320200	0.7580294180
181	1.3116615740	0.7943210070	0.7673603130
182	1.2031598160	0.7897705980	0.7543773760
183	1.2505642770	0.8960736230	0.7971277620
184	1.1928768010	0.8765196930	0.7535676920
185	1.1863391500	0.8042914510	0.7507435210
186	1.1876671780	0.8111766880	0.7506002490
187	1.1967952660	0.8265862860	0.7614297280
188	1.2452767740	0.8742568960	0.7619737010
189	1.1858503950	0.7794504730	0.7662340390
190	1.2342867260	0.8913222190	0.8014787220
191	1.3634170040	0.8573688910	0.7749923260
